バージョン,タイトル,ジャンル,アーティスト,プレー回数,BEGINNER 難易度,BEGINNER EXスコア,BEGINNER PGreat,BEGINNER Great,BEGINNER ミスカウント,BEGINNER クリアタイプ,BEGINNER DJ LEVEL,NORMAL 難易度,NORMAL EXスコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,NORMAL DJ LEVEL,HYPER 難易度,HYPER EXスコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,HYPER DJ LEVEL,ANOTHER 難易度,ANOTHER EXスコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,ANOTHER DJ LEVEL,LEGGENDARIA 難易度,LEGGENDARIA EXスコア,LEGGENDARIA PGreat,LEGGENDARIA Great,LEGGENDARIA ミスカウント,LEGGENDARIA クリアタイプ,LEGGENDARIA DJ LEVEL,最終プレー日時
9th style,one or eight,HARDCORE RAVE,sampling masters AYA,1,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2176,1019,138,13,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-08-09 19:40
9th style,quasar,TRANCE,OutPhase,3,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,ASSIST CLEAR,---,11,2281,1120,41,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-10-23 17:47
9th style,Quickening,PSYCHEDELIC,dj TAKA,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,ASSIST CLEAR,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
9th style,Really Love,R&B,大部真由美,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
9th style,RISLIM -Remix-,ELECTRO 2 STEP,ric Remixed by Hisashi Nawata,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,11,1834,882,70,7,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-01-29 22:12
9th style,Silvia Drive,HAPPY HANDBAG,dj TAKA feat.Noria,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,ASSIST CLEAR,---,9,2025,979,67,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-21 22:05
9th style,SNOW,DRUM'N'BASS,RAM,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
9th style,STAR FIELD,TRANCE,SADA,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
9th style,Sweet Sweet Magic,HAPPY HARDCORE,jun,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
9th style,SWEETEST SAVAGE,HIP HOP,ASLETICS,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,1793,864,65,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-23 14:14
9th style,真夏の花・真夏の夢,HOUSE,Sana,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
10th style,1st Samurai,お江戸テクノ,sampling masters MEGA,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
10th style,ALIEN TEMPLE,PSYCHEDELIC TRANCE,PINK PONG,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,HARD CLEAR,---,8,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
10th style,ASTRAL VOYAGE,DREAM TECHNO,EeL,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
10th style,BABY LOVE,ITALO POP,Noria,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,ASSIST CLEAR,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
10th style,Back Into The Light,2STEP POP TRANCE,Sota Fujimori,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
10th style,Boundary,ROCOCO TEK,SPARKER,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,9,2018,987,44,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-09-02 21:51
10th style,CARRY ON NIGHT (English version),EUROBEAT,platoniX (EURO style),0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
10th style,Daisuke,EUROBEAT,Y&Co.,0,2,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,8,0,0,0,---,CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
10th style,Debtty Daddy,ETHNO HARDCORE,sampling masters AYA,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,ASSIST CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
10th style,desolation,PIANO BALLADE,Mr.T,0,0,0,0,0,---,NO PLAY,---,2,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,5,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
10th style,DoLL,HYPER J-POP FOUR,ＴЁЯＲＡ,0,2,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,7,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
10th style,EXE,ELECTROSHOCK,Mr.T,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
10th style,Feedback,BREAK BEATS,Audio Highs,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,1870,873,124,7,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-10-16 22:19
10th style,FEEL IT,DRUM'N'BASS,RAM,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
10th style,Freezing atmosphere,NATURAL SOUND,Twin AmadeuS,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
10th style,GHOST REVIVAL,GOA TRANCE,L.E.D.,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
10th style,GRADIUS -FULL SPEED-,GAME MUSIC,Mr.T,7,0,0,0,0,---,NO PLAY,---,4,742,358,26,0,FULLCOMBO CLEAR,AAA,8,0,0,0,---,CLEAR,---,10,2061,995,71,3,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-09-17 22:30
10th style,HIGH,RAVE,RAM,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
10th style,Innocent Walls,TECHNO,TaQ,2,0,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,12,2429,1154,121,6,EX HARD CLEAR,AAA,12,2681,1244,193,6,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-09-11 22:41
10th style,Love Is Eternity,TRANCE,kors k,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
10th style,Lucy,DANCE POP,ELE BLOCK,3,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,2280,1115,50,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-09-12 16:30
10th style,Narcissus At Oasis,ARTCORE,Ryu☆,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
10th style,No.13,PROGRESSIVE BAROQUE,TAKA respect for J.S.B.,0,0,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
10th style,One More Lovely,HAPPY,Risk Junk,4,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,12,2745,1304,137,1,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-09-17 23:45
10th style,pandora,TRANCE,dj TAKA feat.Tomomi,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,FULLCOMBO CLEAR,---,8,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
10th style,rainbow rainbow,HAPPY HARDCORE,Ryu☆,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
10th style,Rise'n Beauty,TRANCE,Sota feat. Cyborg Akemi,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
10th style,SHOOTING STAR,J-POP,小坂りゆ,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
10th style,SPACE FIGHT,戦艦テクノ,AKIRA YAMAOKA,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,8,0,0,0,---,ASSIST CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
10th style,システムロマンス,ムートラ(ムードトランス),ヒロシ＆チー子,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
10th style,雪月花,HARD HOUSE,Ryu☆,2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,2466,1190,86,2,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-09-02 22:54
IIDX RED,AA,RENAISSANCE,D.J.Amuro,32,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,12,3571,1740,91,2,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-10-25 22:46
IIDX RED,AGEHA,HAPPY HARDCORE,Ryu☆,0,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
IIDX RED,ANDROMEDA,PSYCHEDELIC GOA TRANCE,Sota Fujimori,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
IIDX RED,Be quiet,HARD DANCE,Ryu☆,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
IIDX RED,BLOCKS,TRANCE,SPARKER,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,11,1891,913,65,10,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-07-19 16:08
IIDX RED,BREATH,ROCOCO TEK,SPARKER,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
IIDX RED,Click Again,CLICK HOUSE,dj REMO-CON,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
IIDX RED,D.A.N.C.E.!,J-POP,DJ Yoshitaka feat.星野奏子,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,CLEAR,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
IIDX RED,Don't be afraid myself,J-POP,platoniX with ray.D,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
IIDX RED,earth scape,PIANO BALLAD,dj TAKA,0,0,0,0,0,---,NO PLAY,---,2,0,0,0,---,NO PLAY,---,5,0,0,0,---,CLEAR,---,7,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
IIDX RED,FAKE TIME,HARD ROCK,dj REMO-CON,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,11,0,0,0,---,EX HARD CLEAR,---,12,2309,1114,81,19,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-06-26 17:03
IIDX RED,GENOCIDE,DRUM'N'BASS,dj Killer,1,0,0,0,0,---,NO PLAY,---,6,1135,548,39,0,FULLCOMBO CLEAR,AAA,10,0,0,0,---,HARD CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2020-02-26 22:24
IIDX RED,gigadelic,NUSTYLE GABBA,teranoid feat.MC Natsack,2,3,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2108,999,110,3,FULLCOMBO CLEAR,AAA,12,2463,1170,123,4,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-09-07 21:25
IIDX RED,HORIZON,HAPPY HARDCORE,LIA,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,8,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
IIDX RED,KEY,BEAT ROCK,colors,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,11,2792,1359,74,2,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-06-27 17:44
IIDX RED,Raspberry Heart(English version),COLORFUL HARDCORE,jun feat. PAULA TERRY,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,9,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
IIDX RED,RED ZONE,SPEED RAVE,Tatsh&NAOKI,0,1,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,12,0,0,0,---,FULLCOMBO CLEAR,---,2019-10-16 22:12
IIDX RED,RESONATE 1794,HARD SONATA,KOHTA,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,11,1854,903,48,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-09-18 20:50
IIDX RED,Secret of Love,DRUM'N'BASS,D.J.SWAN,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,11,1988,974,40,2,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-09-23 20:11
IIDX RED,SPEEDY CAT,EUROBEAT,Y&Co.,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
IIDX RED,Sphere,MEDIEVAL CHOIR,Tatsh feat. K.Nayuki,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
IIDX RED,spiral galaxy,PSYCHEDELIC TECHNO,D.J.SETUP,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,12,0,0,0,---,FULLCOMBO CLEAR,---,2019-10-16 22:12
IIDX RED,The Hope of Tomorrow,CYBORG TRANCE,Sota Fujimori,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
IIDX RED,Wonder Bullfighter,NATURAL SOUND,Twin AmadeuS,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,1997,945,107,3,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-10-23 19:01
IIDX RED,ピアノ協奏曲第１番”蠍火”,DIRGE,virkato,4,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,12,2615,1222,171,14,EX HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-07-14 19:39
IIDX RED,大桟橋,JAPAN,ウッチーズ,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,9,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
IIDX RED,太陽～T・A・I・Y・O～,CYBER J-EURO,NAOKI feat.星野奏子,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
IIDX RED,ＵＬＴｉＭΛＴＥ,HYPER J-POP FIVE,ＴЁЯＲＡ,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
HAPPY SKY,100％ minimoo-G,SYNTHETIC PROGRESSIVE ROCK,Sota Fujimori,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
HAPPY SKY,Agnus Dei,GOTHIC METAL,あさき,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,ASSIST CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
HAPPY SKY,alla turca con passione,NATURAL SOUND,Twin AmadeuS,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
HAPPY SKY,Aurora,TRANCE CORE,Ryu☆,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
HAPPY SKY,CaptivAte～浄化～,NOSTALISH REQUIEM,A/I,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2434,1192,50,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-10-22 22:55
HAPPY SKY,Catch Me,ACID JAZZ,DJ Yoshitaka feat. ERi,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
HAPPY SKY,double thrash,BATTLE2005,414,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
HAPPY SKY,EDEN,HYPER J-POP SIX,ＴЁЯＲＡ,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
HAPPY SKY,EMPTY OF THE SKY,E-ROCK,AKIRA YAMAOKA,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,FULLCOMBO CLEAR,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
HAPPY SKY,First Resolution,TECHNO RAVE,good-cool,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
HAPPY SKY,garden,SWING WALTZ,青野りえ,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
HAPPY SKY,Get'em up to R.A.V.E,RAVE,Disconation,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
HAPPY SKY,GREEN EYES,BROKEN TEK,SLAKE,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2195,1073,49,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-09-22 20:44
HAPPY SKY,HAPPY☆ANGEL,HAPPY HARDCORE,jun with TAHIRIH,0,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,CLEAR,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
HAPPY SKY,I am,CYBER J-ROCK,有沢みはる from BeForU,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
HAPPY SKY,INAZUMA,TRANCE,dj TAKA,5,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2692,1325,42,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-06-26 17:28
HAPPY SKY,LESSON 5,HAPPY EXTREME,Risk Junk feat.Erika Mochizuki,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 22:12
HAPPY SKY,Little Little Princess,PUNK OPERA,SHRINE 418,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,12,0,0,0,---,FULLCOMBO CLEAR,---,2019-10-16 22:12
HAPPY SKY,Love Magic,DRUM'N'BASS,D.J.SWAN,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,1930,941,48,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-06-30 20:10
HAPPY SKY,MOON RACE,FUTURE HOUSE,ELEKTEL,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,9,1877,920,37,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-26 23:15
